heart	kidney	liver
ENSCATG00000014199	4.95214	5.368497	4.177980759
ENSCATG00000014200	5.16439	5.102559	4.41277184
ENSCATG00000014216	7.694648	7.4497	7.211838371
ENSCATG00000014237	0.1169532	1.253905	8.236248641
ENSCATG00000014247	7.983039	7.190615	7.074687389
ENSCATG00000014257	9.93199	8.804667	8.232185855
ENSCATG00000014259	2.792598	2.202587	2.040636474
ENSCATG00000014279	2.308011	2.929617	7.880550848
ENSCATG00000014280	0	2.14209	0
ENSCATG00000014281	4.306962	5.120335	4.269676529
ENSCATG00000014282	1.917252	2.17988	1.343822804
ENSCATG00000014283	5.508692	6.000732	1.710088486
ENSCATG00000014294	2.442585	2.696214	0.290091708
ENSCATG00000014331	2.283104	1.040942	1.264049946
ENSCATG00000014333	7.096828	3.67482	4.847661842
ENSCATG00000014335	8.397133	7.763877	7.407158702
ENSCATG00000014337	3.518865	4.97332	5.257206787
ENSCATG00000014346	5.63868	5.321172	4.855209355
ENSCATG00000014349	1.607053	2.107547	0.782558698
ENSCATG00000014352	2.318378	2.04502	0.633553968
ENSCATG00000014362	3.277272	3.136168	0.276755107
ENSCATG00000014375	0.8258491	1.000599	0.461445788
ENSCATG00000014390	0	1.167634	0
ENSCATG00000014393	2.169707	2.384359	0.584004233
ENSCATG00000014394	2.351366	5.582181	3.21429083
ENSCATG00000014395	0	0.9733644	0
ENSCATG00000014396	0	0.07621415	0.065889077
ENSCATG00000014397	3.984394	2.784099	4.036723546
ENSCATG00000014399	4.130544	3.681247	3.174211447
ENSCATG00000014411	2.013098	2.924594	0.235293267
ENSCATG00000014413	0.2282498	0.8687215	0.2516682
ENSCATG00000014423	0.2331088	0.02924423	0.025615395
ENSCATG00000014427	2.120442	2.293877	1.668159981
ENSCATG00000014428	5.521193	6.641334	6.871897847
ENSCATG00000014429	5.277938	7.603252	4.239056576
ENSCATG00000014430	4.505988	2.711127	2.170326079
ENSCATG00000014440	3.239568	2.551105	1.091307165
ENSCATG00000014444	3.823128	3.695014	3.450507895
ENSCATG00000014458	8.994764	8.79413	8.432161864
ENSCATG00000014459	4.283151	3.874758	0.635447017
ENSCATG00000014471	4.646015	5.349395	4.025992544
ENSCATG00000014478	7.780251	9.185401	7.841293866
ENSCATG00000014486	4.948427	4.183409	2.333632394
ENSCATG00000014492	4.54206	5.361316	4.544726475
ENSCATG00000014505	0.7585658	0.1962356	0
ENSCATG00000014506	3.617326	3.94592	1.781762882
ENSCATG00000014510	3.958713	4.42092	3.852468336
ENSCATG00000014512	4.845947	4.237082	6.80326579
ENSCATG00000014513	4.012399	4.611503	3.848597904
ENSCATG00000014525	5.808753	6.626598	5.769619159
ENSCATG00000014529	0.1078693	0.533033	0.271798553
ENSCATG00000014535	5.18474	6.325406	4.534250894
ENSCATG00000014542	0.758026	2.471571	0.918813636
ENSCATG00000014543	4.293972	4.989993	3.562515976
ENSCATG00000014544	6.425919	7.032224	6.220917478
ENSCATG00000014546	1.650939	3.25565	1.037143217
ENSCATG00000014549	6.503341	5.490797	2.810049214
ENSCATG00000014550	7.057704	6.971714	6.341452463
ENSCATG00000014551	4.758632	4.0603	1.418820331
ENSCATG00000014555	4.295267	4.96066	2.17038659
ENSCATG00000014556	3.135935	2.613671	2.058448116
ENSCATG00000014557	0.05151313	0.1294628	0
ENSCATG00000014576	1.374333	2.388504	0.687811411
ENSCATG00000014577	1.116119	1.340346	0.758661354
ENSCATG00000014579	5.270463	5.633396	5.20947652
ENSCATG00000014580	2.337924	3.182251	2.859912117
ENSCATG00000014583	1.811171	2.009039	0.913759145
ENSCATG00000014585	5.251835	5.890405	4.793019286
ENSCATG00000014590	0.2789669	0.04200661	0.089069346
ENSCATG00000014595	2.930711	4.736502	2.630302951
ENSCATG00000014597	9.85041	8.499603	7.548510145
ENSCATG00000014603	0.3360548	0	0
ENSCATG00000014612	2.230077	4.475649	1.29576416
ENSCATG00000014613	4.484824	5.214552	4.259228038
ENSCATG00000014622	0.4725065	0.3740201	0.09094148
ENSCATG00000014623	7.930181	5.364954	4.330328927
ENSCATG00000014628	3.348404	3.987566	3.169514576
ENSCATG00000014632	3.431853	3.846013	2.312261464
ENSCATG00000014633	0.05767249	0.328354	3.621547887
ENSCATG00000014638	2.489479	4.009538	1.588747012
ENSCATG00000014642	0.2974438	2.363471	0.891047382
ENSCATG00000014646	4.490826	5.945952	5.298893614
ENSCATG00000014650	1.212943	1.342789	0.551187206
ENSCATG00000014651	3.86218	4.034389	3.265531562
ENSCATG00000014658	1.088901	0	0
ENSCATG00000014660	2.479822	2.248112	2.094422899
ENSCATG00000014661	3.708077	4.044036	2.966591045
ENSCATG00000014690	3.063405	3.320208	1.915228699
ENSCATG00000014694	4.649525	4.719879	3.527920334
ENSCATG00000014698	3.714586	3.460467	3.606548827
ENSCATG00000014699	1.137687	2.419496	0.512844799
ENSCATG00000014701	5.059472	5.729341	7.032322951
ENSCATG00000014702	5.263898	5.781333	5.204320729
ENSCATG00000014715	3.897037	5.069749	4.200590666
ENSCATG00000014719	4.109246	1.669066	4.857862092
ENSCATG00000014721	4.916419	5.468626	4.865829757
ENSCATG00000014722	5.027963	5.069822	4.639253584
ENSCATG00000014723	0.8988267	4.786748	0.407838916
ENSCATG00000014736	8.301553	8.802625	7.864475893
ENSCATG00000014743	1.479924	2.025915	1.094249584
ENSCATG00000014746	2.313852	2.189195	2.33114339
ENSCATG00000014751	3.944549	3.166571	1.951031944
ENSCATG00000014755	0	0.39019	0.113593426
ENSCATG00000014762	3.816108	4.910848	3.399702947
ENSCATG00000014764	4.936308	4.799279	4.358234484
ENSCATG00000014770	5.995001	6.693533	6.184224744
ENSCATG00000014779	8.951853	3.36999	1.579460645
ENSCATG00000014782	2.108566	2.768084	1.529145182
ENSCATG00000014789	0.9512864	1.204848	0.397428415
ENSCATG00000014790	5.383172	2.583502	1.668432325
ENSCATG00000014793	0.5171124	0.4906389	0
ENSCATG00000014801	0.5809028	0.0341316	0.169999378
ENSCATG00000014807	5.139633	6.996298	4.976262809
ENSCATG00000014814	0.1886415	0.05679298	0.049719418
ENSCATG00000014820	4.286284	4.176336	3.935103444
ENSCATG00000014825	8.361097	8.936538	8.282313768
ENSCATG00000014827	2.081016	3.511632	2.693839294
ENSCATG00000014828	1.641125	2.020086	0.418017192
ENSCATG00000014829	0.6654555	0.4998352	0.444111506
ENSCATG00000014835	6.27637	7.108807	5.993441139
ENSCATG00000014838	1.8758	3.763433	5.984370606
ENSCATG00000014846	1.690775	0.7771247	0.261438143
ENSCATG00000014849	2.59292	4.019174	1.16345558
ENSCATG00000014851	2.482321	2.656251	1.45606017
ENSCATG00000014856	0.1391918	0.1598952	0
ENSCATG00000014857	0.4784852	1.27959	2.11178252
ENSCATG00000014858	0.775204	0.1635747	0.071893618
ENSCATG00000014863	5.107128	4.716344	3.037784223
ENSCATG00000014870	0	0.1681966	0.07614326
ENSCATG00000014876	3.097907	3.728283	2.685385608
ENSCATG00000014877	4.449996	4.737386	5.885959146
ENSCATG00000014878	1.519517	0.2729882	0.061721875
ENSCATG00000014881	2.775088	1.92973	1.514526284
ENSCATG00000014882	1.044275	4.42744	5.953544158
ENSCATG00000014891	3.72743	3.87208	3.005310153
ENSCATG00000014892	1.658312	0	1.430568966
ENSCATG00000014895	1.483796	1.469951	0.614266957
ENSCATG00000014896	6.13943	6.999897	4.671477944
ENSCATG00000014903	3.114663	5.284943	3.764531937
ENSCATG00000014904	0.03468775	0.04186283	0
ENSCATG00000014908	4.077773	4.21148	0.888347762
ENSCATG00000014913	2.0508	0.8240721	3.064407967
ENSCATG00000014918	7.269127	7.231452	6.614318202
ENSCATG00000014919	0.5982928	1.454144	1.353283765
ENSCATG00000014920	2.240498	4.497823	3.907207954
ENSCATG00000014921	4.725997	5.573505	3.327697423
ENSCATG00000014922	6.044875	6.847997	5.873535162
ENSCATG00000014930	0	0.5233793	0.318525095
ENSCATG00000014931	4.006488	3.938812	3.015190671
ENSCATG00000014932	7.005447	7.399815	7.010739564
ENSCATG00000014933	2.731263	3.951525	3.57970694
ENSCATG00000014934	3.272888	4.021258	3.310940634
ENSCATG00000014937	4.0688	4.04746	3.22612006
ENSCATG00000014938	5.434817	6.038782	4.641210094
ENSCATG00000014947	4.98517	6.138612	5.998333176
ENSCATG00000014948	0.7134548	2.160772	0
ENSCATG00000014956	5.586404	6.073298	5.395385039
ENSCATG00000014957	0.4070732	0.4746177	1.468791822
ENSCATG00000014963	2.261543	1.9909	0.049280715
ENSCATG00000014965	1.09556	1.151281	0.592245088
ENSCATG00000014966	0.8654897	0.4172309	0.355881171
ENSCATG00000014967	2.391375	1.053806	0
ENSCATG00000014975	5.2839	6.153572	4.37923279
ENSCATG00000014982	6.203436	5.1537	4.273583025
ENSCATG00000014984	4.809317	5.679874	4.543687653
ENSCATG00000014985	1.544426	3.991095	7.413553465
ENSCATG00000014986	3.996062	5.471993	3.988312946
ENSCATG00000014987	0.07150843	0.09758423	0.305841796
ENSCATG00000014988	7.260662	4.897527	3.944651395
ENSCATG00000014989	1.621693	1.165372	0.312974774
ENSCATG00000014999	4.48507	4.444703	4.263838184
ENSCATG00000015002	2.277604	2.092627	2.003224784
ENSCATG00000015008	3.87342	4.745582	4.457472224
ENSCATG00000015015	0.936875	1.846176	1.56093012
ENSCATG00000015016	1.54543	1.881704	1.38463561
ENSCATG00000015021	5.907334	6.14081	4.835012504
ENSCATG00000015025	0.7792059	0.6851274	0.329656362
ENSCATG00000015029	5.504576	5.947692	5.12288389
ENSCATG00000015032	5.378415	5.574607	4.000013525
ENSCATG00000015033	0.546569	0.5933433	0.634296707
ENSCATG00000015035	4.985168	5.992247	5.164400135
ENSCATG00000015036	1.044132	0.9403442	0.288260509
ENSCATG00000015047	1.052186	1.468109	1.075450482
ENSCATG00000015048	4.956461	5.063261	4.172505117
ENSCATG00000015054	6.135929	6.936291	4.824867118
ENSCATG00000015059	1.141341	1.043491	0.926883747
ENSCATG00000015065	3.17221	3.375329	2.256596161
ENSCATG00000015067	2.595296	1.912109	1.707219964
ENSCATG00000015068	0.07574127	0	0
ENSCATG00000015076	3.849349	4.838184	1.635573318
ENSCATG00000015077	0	0.4318262	0.388824349
ENSCATG00000015078	1.395715	0	0.347289203
ENSCATG00000015079	3.679434	3.700054	3.298720039
ENSCATG00000015083	0	0.472468	0
ENSCATG00000015087	5.266118	7.121522	5.729516064
ENSCATG00000015091	1.534291	3.503959	1.614676868
ENSCATG00000015096	0	2.281764	0
ENSCATG00000015100	0.08974884	0.1678717	0.045884659
ENSCATG00000015102	2.937939	2.965378	1.437328958
ENSCATG00000015105	0.2316425	0.1637615	0.02444692
ENSCATG00000015110	0	0.6583532	0
ENSCATG00000015115	0.8078124	0.3657071	0.335318602
ENSCATG00000015118	0.6165713	0.2487826	0
ENSCATG00000015120	0.4390369	0.4784268	0.233901555
ENSCATG00000015122	6.088229	7.199639	6.354945763
ENSCATG00000015124	0.9350705	0.8614346	0.520807419
ENSCATG00000015129	2.429573	1.826157	1.332805303
ENSCATG00000015131	3.665299	3.924043	2.677510497
ENSCATG00000015132	0.2128071	0.5059234	0.099079306
ENSCATG00000015134	1.459101	1.306776	1.218502209
ENSCATG00000015135	5.737127	6.084808	5.59405881
ENSCATG00000015136	5.64678	6.500063	4.782754938
ENSCATG00000015139	3.801623	3.987097	3.247590339
ENSCATG00000015150	3.315801	3.070456	1.144777324
ENSCATG00000015158	4.112417	4.507972	3.573338168
ENSCATG00000015166	1.164593	1.601991	1.647084213
ENSCATG00000015171	5.303507	5.912851	4.508581408
ENSCATG00000015176	1.285432	1.724035	0.866527428
ENSCATG00000015180	3.166608	4.057088	3.212710956
ENSCATG00000015187	2.960291	2.886654	3.907977017
ENSCATG00000015188	4.851894	5.763231	5.652113583
ENSCATG00000015191	3.163066	5.176446	4.544936622
ENSCATG00000015192	5.333455	5.080372	4.273180913
ENSCATG00000015203	0.3001226	4.702347	3.399154684
ENSCATG00000015204	3.485388	4.150511	4.169676516
ENSCATG00000015206	0	0.2749391	0
ENSCATG00000015208	3.309387	3.8337	3.469781807
ENSCATG00000015210	5.749963	5.453827	3.607069865
ENSCATG00000015211	5.142814	5.810263	4.684510197
ENSCATG00000015217	0.7709779	0.6964933	0.696685607
ENSCATG00000015218	4.855586	5.302304	3.924033357
ENSCATG00000015221	5.75638	5.983477	2.973539644
ENSCATG00000015222	1.250301	1.706685	1.1986953
ENSCATG00000015227	3.719151	4.87239	3.753615232
ENSCATG00000015228	6.912543	7.377576	7.430368747
ENSCATG00000015231	0.6260513	0	1.711067541
ENSCATG00000015233	0.2019556	3.762967	0.171327261
ENSCATG00000015239	4.770031	5.151733	5.493461606
ENSCATG00000015240	4.896253	5.421513	4.40840957
ENSCATG00000015242	4.044901	4.348799	2.539138955
ENSCATG00000015243	0.7616342	0.2125668	0.645085535
ENSCATG00000015244	0.8240745	4.400347	0.109142149
ENSCATG00000015246	5.258719	6.048958	3.015923906
ENSCATG00000015250	5.074266	6.975791	4.55173748
ENSCATG00000015252	4.83807	4.103264	3.197121683
ENSCATG00000015253	3.374906	3.893052	3.199224746
ENSCATG00000015255	0.03527438	0.041639	0
ENSCATG00000015257	1.298066	1.431265	0.547476481
ENSCATG00000015258	2.308344	1.782579	1.760323156
ENSCATG00000015265	4.540468	5.647383	5.48508289
ENSCATG00000015266	2.50855	3.756252	2.5928708
ENSCATG00000015267	3.105542	1.881007	1.269799188
ENSCATG00000015274	0.3742238	0.6947376	0.433713686
ENSCATG00000015277	2.558691	1.220423	0.933423829
ENSCATG00000015278	5.664599	6.266219	6.48123435
ENSCATG00000015280	0.8302018	0.9347256	1.563587702
ENSCATG00000015284	0	1.016496	0
ENSCATG00000015285	2.736674	2.167608	2.379821107
ENSCATG00000015290	4.742238	3.715824	3.997798211
ENSCATG00000015291	4.791601	4.377769	3.275510711
ENSCATG00000015302	4.478647	4.363548	3.487639409
ENSCATG00000015304	0	0.2553219	0.224676254
ENSCATG00000015315	4.574883	4.629421	3.280001623
ENSCATG00000015320	0	0.09165164	0
ENSCATG00000015323	0	0.394524	0
ENSCATG00000015331	0.5420748	9.079421	7.239789444
ENSCATG00000015333	2.300489	3.087074	2.204956548
ENSCATG00000015336	5.786118	5.751338	3.883982422
ENSCATG00000015348	2.886948	3.053852	2.596920835
ENSCATG00000015352	2.70252	3.219624	2.13958082
ENSCATG00000015354	3.900113	4.045932	3.899514025
ENSCATG00000015359	0.1351865	0	0
ENSCATG00000015361	0	0	0.997598801
ENSCATG00000015367	0.1009756	1.004545	0.053532055
ENSCATG00000015369	2.352256	6.33969	7.060036572
ENSCATG00000015371	1.030576	0.6176793	0.448941114
ENSCATG00000015374	0.2650336	0	0
ENSCATG00000015377	1.018964	2.177492	0.821778777
ENSCATG00000015378	0.08219517	0.09518773	0
ENSCATG00000015380	2.13962	2.571361	2.205242355
ENSCATG00000015386	0.2450173	0.2872749	0
ENSCATG00000015395	5.824366	5.886048	4.258409626
ENSCATG00000015397	0.2524847	0.4108881	0.208408632
ENSCATG00000015399	0	1.36497	0
ENSCATG00000015402	5.345063	5.053376	3.249273907
ENSCATG00000015406	5.982412	6.471687	5.301046169
ENSCATG00000015409	7.479445	8.633335	9.584496743
ENSCATG00000015411	0.05608335	0	0.05786363
ENSCATG00000015417	4.333666	4.520862	4.291205701
ENSCATG00000015420	0.5010804	0.8446677	0.601454066
ENSCATG00000015421	1.987277	1.715147	1.208823121
ENSCATG00000015423	6.439037	7.107477	6.559118396
ENSCATG00000015424	1.515026	2.952721	1.210538488
ENSCATG00000015425	0.2519663	3.276545	5.17692829
ENSCATG00000015428	4.93327	4.432034	3.976087261
ENSCATG00000015429	0	1.169629	0
ENSCATG00000015431	3.755336	3.724618	8.782149701
ENSCATG00000015436	5.307017	6.64425	3.412831646
ENSCATG00000015438	1.695914	3.748365	0.560455735
ENSCATG00000015440	2.747486	2.67633	1.897260565
ENSCATG00000015442	5.97695	5.948085	5.667764422
ENSCATG00000015443	6.616765	7.165974	6.574244287
ENSCATG00000015447	3.140756	3.12858	2.87162092
ENSCATG00000015448	1.775847	0.9875173	0.895221952
ENSCATG00000015452	6.968701	5.458851	5.279103518
ENSCATG00000015453	4.834662	5.057205	3.957750267
ENSCATG00000015454	2.714362	5.781192	5.520490453
ENSCATG00000015455	7.120494	7.514269	5.85589143
ENSCATG00000015456	4.433113	4.295569	2.788080111
ENSCATG00000015458	3.4324	4.024142	2.927312433
ENSCATG00000015466	4.870271	5.162274	4.941979553
ENSCATG00000015469	5.663177	8.873306	5.702652003
ENSCATG00000015471	6.501621	4.779375	3.12529402
ENSCATG00000015472	3.924561	4.099924	2.156606954
ENSCATG00000015473	0	2.652353	0
ENSCATG00000015474	4.69781	9.956235	11.62844024
ENSCATG00000015477	0.8025837	1.169091	0.5251488
ENSCATG00000015482	0.448939	1.154155	0.159910723
ENSCATG00000015483	0.1039022	1.596973	0
ENSCATG00000015484	5.199617	5.496116	4.408109933
ENSCATG00000015493	7.362426	6.970313	5.338042831
ENSCATG00000015494	2.060884	2.107639	1.477402749
ENSCATG00000015497	5.654129	6.601325	4.470159385
ENSCATG00000015503	6.319519	6.391171	5.700153925
ENSCATG00000015507	0.2984296	0.3827403	0.264646918
ENSCATG00000015509	2.639254	2.324406	3.896223403
ENSCATG00000015514	1.45308	1.657356	0.98899146
ENSCATG00000015517	5.665947	4.114875	2.441455061
ENSCATG00000015518	4.62137	0.4389965	0.220930189
ENSCATG00000015520	1.257113	2.046481	2.061105664
ENSCATG00000015528	4.807705	4.103237	3.235676519
ENSCATG00000015529	4.216472	5.226085	4.114334539
ENSCATG00000015544	6.982195	6.145005	2.934758031
ENSCATG00000015545	1.069206	6.280826	0.066256206
ENSCATG00000015549	0.6263167	1.55863	0
ENSCATG00000015552	0.02885978	0.167038	0.029728217
ENSCATG00000015555	3.191956	2.786331	0.453617241
ENSCATG00000015556	3.391992	2.246223	1.063413203
ENSCATG00000015561	0.03369109	0.08279018	0
ENSCATG00000015562	2.775483	3.189491	3.292329732
ENSCATG00000015564	0	4.046063	0
ENSCATG00000015568	5.695972	5.975601	5.170750708
ENSCATG00000015570	0	0.06018715	0.052541655
ENSCATG00000015571	0.06406693	3.169539	1.704004316
ENSCATG00000015576	4.950375	4.889099	3.603774686
ENSCATG00000015580	6.228186	6.824984	5.635060733
ENSCATG00000015582	6.342651	2.403567	3.07496434
ENSCATG00000015583	2.140752	2.181411	1.569602887
ENSCATG00000015585	0.2207596	1.630461	1.44763209
ENSCATG00000015586	1.609583	2.634175	1.313829894
ENSCATG00000015591	4.095895	4.935982	3.990364959
ENSCATG00000015593	0.3573065	0.884812	0.240816208
ENSCATG00000015596	0.09606237	1.268602	3.302974074
ENSCATG00000015598	1.473558	1.612942	1.350780101
ENSCATG00000015600	6.016388	6.540379	4.690708734
ENSCATG00000015601	7.38008	7.889547	6.648216631
ENSCATG00000015602	0	0	3.44387448
ENSCATG00000015604	2.316783	4.664716	2.859613799
ENSCATG00000015607	2.448647	3.405245	2.275534548
ENSCATG00000015608	3.781931	2.873046	2.133067637
ENSCATG00000015609	1.003775	1.698085	0.91367414
ENSCATG00000015616	1.016028	0.6707135	0.832974813
ENSCATG00000015629	2.945684	2.67769	1.370735464
ENSCATG00000015630	2.652771	3.168464	1.768341027
ENSCATG00000015632	4.087784	4.866903	4.599091611
ENSCATG00000015633	5.111964	3.701599	2.997456994
ENSCATG00000015636	2.239963	3.095558	2.20744311
ENSCATG00000015640	9.53735	9.100533	8.438388881
ENSCATG00000015646	4.777667	4.831801	3.46148927
ENSCATG00000015649	1.876157	2.347861	1.382506791
ENSCATG00000015651	0.2484923	0.7493764	0.252043795
ENSCATG00000015662	0.1781881	0	0
ENSCATG00000015665	8.893	6.502493	1.920300923
ENSCATG00000015669	3.193448	3.272817	0.638362116
ENSCATG00000015672	1.024213	0	0
ENSCATG00000015673	4.779396	5.026774	3.978378701
ENSCATG00000015685	3.142556	3.25385	1.733124359
ENSCATG00000015688	0.2867227	0.8639416	0.546890016
ENSCATG00000015689	5.224575	5.054271	4.141265933
ENSCATG00000015693	6.359934	5.932229	4.975621016
ENSCATG00000015702	1.5345	2.145589	1.382921742
ENSCATG00000015703	3.292496	4.126218	2.763347406
ENSCATG00000015705	0.9848584	2.225821	1.568591558
ENSCATG00000015713	0.7830819	0.8220244	0.233605873
ENSCATG00000015717	2.975841	4.367679	3.609211249
ENSCATG00000015718	0.7117372	2.625937	0.858670936
ENSCATG00000015722	3.227801	4.582333	3.575626978
ENSCATG00000015725	4.449059	3.20603	4.353046583
ENSCATG00000015726	3.825684	4.06054	2.389943956
ENSCATG00000015727	1.472613	3.178041	2.282875661
ENSCATG00000015732	2.157403	2.484839	0.544514072
ENSCATG00000015743	3.744371	3.972081	3.116582675
ENSCATG00000015746	3.862195	3.906158	4.012076071
ENSCATG00000015748	0.2720841	2.10013	0.276797977
ENSCATG00000015755	0.2509737	2.217498	0.716745999
ENSCATG00000015757	0	0.2986923	0.500867304
ENSCATG00000015763	2.007594	3.608227	1.561148725
ENSCATG00000015766	2.133323	1.111566	0.497551055
ENSCATG00000015768	3.956865	5.040169	5.396885587
ENSCATG00000015776	0	0.7215582	0
ENSCATG00000015784	4.457837	4.620164	2.333469533
ENSCATG00000015786	4.096599	3.362962	3.478065793
ENSCATG00000015787	0.372785	1.938323	1.208042734
ENSCATG00000015788	6.488936	6.744928	5.870263604
ENSCATG00000015790	5.781816	6.317831	5.218215834
ENSCATG00000015791	0	0	0.361661697
ENSCATG00000015793	2.96588	2.429985	1.64237229
ENSCATG00000015796	0.1046405	0.1251869	0.105461792
ENSCATG00000015797	4.377776	4.91841	4.516569923
ENSCATG00000015798	0.6558848	0.8704981	0.240976138
ENSCATG00000015807	0.01151118	0.05246834	0
ENSCATG00000015811	3.920903	2.744329	3.28035952
ENSCATG00000015812	0	0.2600534	0
ENSCATG00000015816	2.357653	1.570288	2.609788051
ENSCATG00000015825	2.262758	2.969896	2.266351793
ENSCATG00000015829	0.04578291	0.1072675	0
ENSCATG00000015834	5.999251	9.707205	6.338832633
ENSCATG00000015836	5.240193	6.20154	4.902992944
ENSCATG00000015838	2.819355	1.874254	1.116364757
ENSCATG00000015841	2.070479	2.646513	1.93012418
ENSCATG00000015849	0	0.5804543	0.28245997
ENSCATG00000015850	2.316175	2.250137	0.190571879
ENSCATG00000015854	6.51797	7.348985	6.731726323
