liver	ovary	testis
ENSAMEG00000002129	3.898692	5.617804	4.763029
ENSAMEG00000002130	0	1.159287	5.611718
ENSAMEG00000002131	1.108156	1.648116	0.24071
ENSAMEG00000002132	6.192358	6.54065	4.741963
ENSAMEG00000002133	1.105001	4.111974	2.761451
ENSAMEG00000002134	0.4578973	1.492087	0.4924955
ENSAMEG00000002135	2.461309	5.736369	2.409024
ENSAMEG00000002136	0.5687044	0.462333	4.381311
ENSAMEG00000002137	1.638078	4.326293	3.269697
ENSAMEG00000002138	0.9323343	0.8449119	0.03435772
ENSAMEG00000002139	2.840516	6.070679	3.665438
ENSAMEG00000002140	1.623165	0.7959755	0.7110517
ENSAMEG00000002141	0.4401347	3.310715	0.6702058
ENSAMEG00000002142	0	0	0.3459459
ENSAMEG00000002143	0	1.044492	0.1755872
ENSAMEG00000002144	0	0	0.02596911
ENSAMEG00000002145	3.13102	3.072931	3.53208
ENSAMEG00000002146	1.402367	5.65758	2.825759
ENSAMEG00000002147	0	1.923621	0.8026068
ENSAMEG00000002148	0.5911662	3.44822	1.454644
ENSAMEG00000002149	0	0	0.0663342
ENSAMEG00000002150	0	0	1.603397
ENSAMEG00000002151	3.567862	4.990578	3.233463
ENSAMEG00000002152	1.40293	2.316401	0.4649306
ENSAMEG00000002153	7.175784	8.426038	5.496459
ENSAMEG00000002154	1.809781	3.53067	4.256535
ENSAMEG00000002155	0.2076618	0.1562257	3.448444
ENSAMEG00000002156	0	0	0
ENSAMEG00000002157	1.311125	0.2554899	0.6531362
ENSAMEG00000002158	0	0.7632322	0
ENSAMEG00000002159	0	0	1.6101
ENSAMEG00000002160	0.8958858	1.671601	0.9427892
ENSAMEG00000002161	1.078835	4.350228	3.164719
ENSAMEG00000002162	0.1974565	1.782039	0.3548155
ENSAMEG00000002163	0.01187236	0.1895564	1.026687
ENSAMEG00000002164	0	0.1245077	0.0441157
ENSAMEG00000002165	0	0.2223149	0
ENSAMEG00000002166	5.612644	7.846681	9.68705
ENSAMEG00000002167	5.046517	5.965133	1.418406
ENSAMEG00000002168	0.7414135	4.385824	2.916444
ENSAMEG00000002169	0.2727041	2.269614	2.6919
ENSAMEG00000002170	3.92654	5.313024	2.929204
ENSAMEG00000002171	1.876982	5.356964	2.665595
ENSAMEG00000002172	2.519368	4.962697	5.40063
ENSAMEG00000002173	4.397413	3.826304	3.411781
ENSAMEG00000002174	0.7689118	3.566876	1.52301
ENSAMEG00000002175	1.927032	4.497721	3.079296
ENSAMEG00000002176	4.863577	0.2697693	0
ENSAMEG00000002177	0.8622474	3.113094	1.494124
ENSAMEG00000002178	8.446211	6.847145	4.142177
ENSAMEG00000002179	1.215169	0.1688512	0
ENSAMEG00000002180	1.348816	2.975841	1.472514
ENSAMEG00000002181	3.656531	4.506323	6.577374
ENSAMEG00000002182	7.458489	7.297311	5.816205
ENSAMEG00000002183	0.8167144	3.640112	1.939922
ENSAMEG00000002184	1.813205	5.624344	3.399972
ENSAMEG00000002185	2.049927	4.833062	4.011639
ENSAMEG00000002186	0	0	0
ENSAMEG00000002187	2.276211	5.177483	3.190732
ENSAMEG00000002188	1.558973	2.987912	1.554486
ENSAMEG00000002189	0	0.3504576	1.733485
ENSAMEG00000002190	0.3671194	0	0.2691098
ENSAMEG00000002191	1.803454	5.970488	4.873764
ENSAMEG00000002192	3.786805	5.099215	6.01438
ENSAMEG00000002193	0	0.109365	0.3492837
ENSAMEG00000002194	1.003336	3.603324	3.477548
ENSAMEG00000002195	0.1079013	0.7807477	0.9549437
ENSAMEG00000002196	0.1918582	0.305562	0.2095544
ENSAMEG00000002197	0.9835442	3.588924	2.663732
ENSAMEG00000002198	0	0	0.2014394
ENSAMEG00000002199	3.354322	0.1453227	0.7153364
ENSAMEG00000002200	1.233127	1.7344	0.7362793
ENSAMEG00000002201	0.0273296	0	2.96658
ENSAMEG00000002202	3.266785	0.9779268	0.04903224
ENSAMEG00000002203	0	1.816149	0.07355182
ENSAMEG00000002204	3.42498	4.43346	6.576285
ENSAMEG00000002205	0.4898152	1.21507	0.1244496
ENSAMEG00000002206	0	0.1386821	0
ENSAMEG00000002207	0.3244523	2.317773	0.4374334
ENSAMEG00000002208	4.181763	4.177631	1.579798
ENSAMEG00000002209	0.3816345	2.503107	1.815407
ENSAMEG00000002210	0.1052123	4.513371	0.7569054
ENSAMEG00000002211	0.2154202	2.062764	1.326969
ENSAMEG00000002212	4.15034	5.212811	4.100044
ENSAMEG00000002213	3.736908	0.0428463	0.03177191
ENSAMEG00000002214	3.735241	4.671107	2.045803
ENSAMEG00000002215	0.5372573	2.153267	2.201276
ENSAMEG00000002216	8.540318	8.985219	6.402106
ENSAMEG00000002217	0.4831631	0.4367652	0.173272
ENSAMEG00000002218	0.5368636	2.402463	1.489815
ENSAMEG00000002219	0.8549779	3.428262	2.947483
ENSAMEG00000002220	0.3074215	2.169429	4.269098
ENSAMEG00000002221	0.06758186	3.178421	2.742506
ENSAMEG00000002222	0	0.09860133	0
ENSAMEG00000002223	1.113934	2.498136	1.812408
ENSAMEG00000002224	6.902496	4.090108	4.066813
ENSAMEG00000002225	3.243564	4.25383	5.724506
ENSAMEG00000002226	4.62931	3.156369	1.796037
ENSAMEG00000002227	1.508571	4.592475	2.306102
ENSAMEG00000002228	1.725296	1.690641	0
ENSAMEG00000002229	1.74167	4.069822	4.315008
ENSAMEG00000002230	0.2916389	1.711098	0.9669081
ENSAMEG00000002231	0.1282447	1.259333	2.786314
ENSAMEG00000002232	0	2.838286	1.334002
ENSAMEG00000002233	1.110363	4.053068	3.156201
ENSAMEG00000002234	2.06255	3.948638	2.281274
ENSAMEG00000002236	0.261065	3.643545	1.601112
ENSAMEG00000002237	0.4374163	1.96888	0.919575
ENSAMEG00000002238	5.602103	1.580295	4.164561
ENSAMEG00000002239	0.609685	3.41586	1.445483
ENSAMEG00000002240	0	0.1481219	0.8095593
ENSAMEG00000002241	0	0.8961626	0
ENSAMEG00000002242	0	1.908252	0.6922326
ENSAMEG00000002243	1.000108	6.546373	2.414014
ENSAMEG00000002244	0	0.5627695	0.5817282
ENSAMEG00000002245	0.1475867	5.808143	1.228542
ENSAMEG00000002246	4.693364	5.518545	1.838972
ENSAMEG00000002247	0.5821099	2.289696	1.804842
ENSAMEG00000002248	2.817243	5.937975	4.402224
ENSAMEG00000002249	0.4952213	0.1464819	1.749024
ENSAMEG00000002250	1.083438	0.1672693	0.5430593
ENSAMEG00000002251	1.693859	5.414531	3.40518
ENSAMEG00000002252	0.1805502	2.593103	0.1003595
ENSAMEG00000002254	0	1.817987	2.71212
ENSAMEG00000002255	0.1271725	3.779609	0.4522014
ENSAMEG00000002256	0	0	0.08301453
ENSAMEG00000002257	1.448774	4.872794	1.94268
ENSAMEG00000002258	1.23656	3.824024	2.009799
ENSAMEG00000002259	0.09833196	0.07737537	0.02851158
ENSAMEG00000002260	0	0	0
ENSAMEG00000002261	0	2.384799	3.528434
ENSAMEG00000002262	0	0	2.104041
ENSAMEG00000002263	0	1.546694	1.327923
ENSAMEG00000002264	0	3.179374	0.2348753
ENSAMEG00000002265	1.26017	2.824845	0.671066
ENSAMEG00000002266	1.550339	3.834286	2.932176
ENSAMEG00000002267	2.586119	4.545931	3.698985
ENSAMEG00000002268	9.74699	7.697343	7.790863
ENSAMEG00000002269	0	0	0
ENSAMEG00000002270	7.348648	6.025645	5.779152
ENSAMEG00000002271	0	0	0.0876369
ENSAMEG00000002272	1.054891	3.157163	1.071654
ENSAMEG00000002273	5.896034	6.280815	5.913155
ENSAMEG00000002274	0	0	1.883805
ENSAMEG00000002275	1.13522	2.099672	1.056653
ENSAMEG00000002276	0.04049101	1.319664	2.022318
ENSAMEG00000002277	0	0.3122756	5.897099
ENSAMEG00000002278	3.086587	4.605216	4.442539
ENSAMEG00000002279	0.6148088	3.158743	1.259303
ENSAMEG00000002280	4.268734	6.901531	4.835591
ENSAMEG00000002281	2.098292	5.338774	3.292175
ENSAMEG00000002282	4.021986	4.259009	2.877797
ENSAMEG00000002283	0	0.2645882	2.607217
ENSAMEG00000002284	2.832604	5.493897	5.773857
ENSAMEG00000002285	3.97955	4.14952	3.824513
ENSAMEG00000002286	6.844536	9.824917	8.216169
ENSAMEG00000002287	15.80996	3.38067	3.900751
ENSAMEG00000002288	3.986666	5.829956	4.554841
ENSAMEG00000002289	3.381128	5.68325	5.116369
ENSAMEG00000002290	2.074005	3.882663	4.950986
ENSAMEG00000002291	2.115975	5.503848	3.495081
ENSAMEG00000002292	1.912123	4.141667	4.330891
ENSAMEG00000002293	0.428851	3.580893	1.441834
ENSAMEG00000002294	5.740148	5.558568	5.960468
ENSAMEG00000002295	5.212565	0.05405994	0.5357186
ENSAMEG00000002296	0	1.109327	3.716245
ENSAMEG00000002297	1.826701	5.248398	4.663698
ENSAMEG00000002298	0.1831892	2.771121	3.67559
ENSAMEG00000002299	0.5106825	2.318791	2.370089
ENSAMEG00000002300	0	0	0
ENSAMEG00000002301	0	0.2882227	0.02085504
ENSAMEG00000002302	1.604043	4.93538	0.8203718
ENSAMEG00000002303	5.345411	3.373238	3.203267
ENSAMEG00000002304	0.01077645	0.1641916	0.9627408
ENSAMEG00000002305	2.821469	4.269288	4.307713
ENSAMEG00000002306	1.48436	3.779775	1.822522
ENSAMEG00000002307	0	0	0
ENSAMEG00000002308	4.789879	5.437625	4.452948
ENSAMEG00000002309	2.12762	4.818932	2.703973
ENSAMEG00000002310	0.0002106845	0.01245996	0.3626472
ENSAMEG00000002311	3.478364	6.687677	3.870355
ENSAMEG00000002312	1.097806	3.710459	3.028348
ENSAMEG00000002313	4.16596	5.7527	4.686517
ENSAMEG00000002314	8.824933	5.651365	5.378949
ENSAMEG00000002315	0.8111784	4.015533	2.640572
ENSAMEG00000002316	6.294523	3.600912	2.608845
ENSAMEG00000002317	0.08426609	1.458566	0.02572622
ENSAMEG00000002318	1.496677	0.9479676	0.5651828
ENSAMEG00000002319	0	0	0.08890359
ENSAMEG00000002320	9.539353	4.18547	8.193787
ENSAMEG00000002321	0	0.1781091	0
ENSAMEG00000002322	2.725564	3.98672	2.401794
ENSAMEG00000002323	0	0	0
ENSAMEG00000002324	3.917222	3.61624	2.794164
ENSAMEG00000002325	0	0	0
ENSAMEG00000002326	0.3059437	3.008675	2.946454
ENSAMEG00000002327	0.2074718	0.8615894	0.7342011
ENSAMEG00000002328	1.450343	2.554024	1.160572
ENSAMEG00000002329	1.539114	4.217479	3.936798
ENSAMEG00000002330	3.056058	5.750607	5.224106
ENSAMEG00000002331	1.137445	5.592759	2.556976
ENSAMEG00000002332	0	1.473714	0.298575
ENSAMEG00000002333	0.3597438	3.741478	3.244587
ENSAMEG00000002334	0	0.08649792	1.260893
ENSAMEG00000002335	0	1.976895	0.4681693
ENSAMEG00000002336	0	3.201432	2.14418
ENSAMEG00000002337	1.157632	3.179527	3.808241
ENSAMEG00000002338	0	1.559957	1.004667
ENSAMEG00000002339	0	1.058386	0
ENSAMEG00000002340	2.212862	2.650176	2.374636
ENSAMEG00000002341	1.575075	4.816953	4.188599
ENSAMEG00000002342	4.28484	4.42026	3.94468
ENSAMEG00000002343	2.854877	3.772625	4.621032
ENSAMEG00000002344	1.206837	3.72053	1.600541
ENSAMEG00000002345	1.738495	4.500107	3.228836
ENSAMEG00000002346	4.787584	5.4255	2.494498
ENSAMEG00000002347	0.362434	1.849907	2.34403
ENSAMEG00000002348	0	0.9145515	0
ENSAMEG00000002349	0.6199595	4.431275	3.221309
ENSAMEG00000002350	0.433483	0.996174	2.414517
ENSAMEG00000002351	0.652302	2.246463	1.763573
ENSAMEG00000002352	4.926858	4.382771	5.303335
ENSAMEG00000002353	0.02870861	1.492104	0.03734483
ENSAMEG00000002354	0.1641735	1.517518	1.167673
ENSAMEG00000002355	1.313536	5.76545	3.852898
ENSAMEG00000002356	0.0774719	1.906848	2.240876
ENSAMEG00000002357	1.01997	3.996419	4.018634
ENSAMEG00000002358	4.503304	3.729379	0.3549892
ENSAMEG00000002359	4.00317	5.4729	1.918016
ENSAMEG00000002360	4.632722	5.748077	6.912195
ENSAMEG00000002361	4.759795	4.853018	3.749427
ENSAMEG00000002362	2.714727	5.505621	2.669052
ENSAMEG00000002363	0	1.321097	1.47965
ENSAMEG00000002364	0.8583558	2.351908	1.394656
ENSAMEG00000002365	1.117535	4.265174	2.458435
ENSAMEG00000002366	0	1.931131	0.4103237
ENSAMEG00000002367	4.084787	4.310464	4.577501
ENSAMEG00000002368	0.2099312	2.760917	1.348748
ENSAMEG00000002369	0	7.32651	4.886794
ENSAMEG00000002370	3.123035	4.616569	3.68893
ENSAMEG00000002371	0	6.110823	4.662348
ENSAMEG00000002372	0.0797294	0.126092	0
ENSAMEG00000002373	4.448531	6.920984	4.569619
ENSAMEG00000002374	10.07632	1.30779	0.6368636
ENSAMEG00000002375	0	3.382806	1.841031
ENSAMEG00000002376	1.84449	2.216318	0.3692532
ENSAMEG00000002377	0	0	0
ENSAMEG00000002378	0.2941873	2.486171	3.294534
ENSAMEG00000002379	0.3700873	2.739196	1.450654
ENSAMEG00000002380	0	1.17698	0.5327438
ENSAMEG00000002381	2.076183	5.865914	3.741564
ENSAMEG00000002382	1.126068	4.859572	1.453649
ENSAMEG00000002383	5.239639	4.838821	3.531875
ENSAMEG00000002384	0.526182	3.542605	4.491949
ENSAMEG00000002385	0	0.1254674	0
ENSAMEG00000002386	2.725732	6.081804	3.336545
ENSAMEG00000002387	0.9007018	4.087293	0.8582381
ENSAMEG00000002388	0.5443657	2.494943	1.782203
ENSAMEG00000002389	0.6803946	3.703223	1.456538
ENSAMEG00000002390	6.595001	6.121915	5.285225
ENSAMEG00000002391	0.1514068	3.511443	1.55641
ENSAMEG00000002392	0.2745587	1.408619	3.486032
ENSAMEG00000002393	0.4636716	0.2912841	0.2083912
ENSAMEG00000002394	0.5155543	1.928219	1.806169
ENSAMEG00000002395	1.121181	1.257367	1.393883
ENSAMEG00000002396	0.123047	2.299749	1.015398
ENSAMEG00000002397	0.3349915	2.71563	3.224991
ENSAMEG00000002398	2.731042	2.885822	1.427719
ENSAMEG00000002399	6.48753	0	0
ENSAMEG00000002400	0	0	0
ENSAMEG00000002401	0.7102715	1.026127	0.9517922
ENSAMEG00000002402	2.954576	3.842647	2.530833
ENSAMEG00000002403	0	0	0
ENSAMEG00000002404	0	0.7437898	2.690562
ENSAMEG00000002405	1.617106	5.574108	1.170515
ENSAMEG00000002406	2.383773	6.688373	4.884388
ENSAMEG00000002407	0	0.4294156	0.2155655
ENSAMEG00000002408	1.043778	2.754877	1.357287
ENSAMEG00000002409	7.855628	7.390246	7.522668
ENSAMEG00000002410	0.8434943	3.386182	1.996609
ENSAMEG00000002411	0.4121138	0.1220983	1.084384
ENSAMEG00000002412	0	0	0
ENSAMEG00000002413	1.429996	4.626182	4.939861
ENSAMEG00000002414	1.73037	5.357717	2.017067
ENSAMEG00000002415	0.4264827	1.770719	0.2698171
ENSAMEG00000002416	1.85233	0	2.814766
ENSAMEG00000002417	2.684493	8.145713	2.550583
ENSAMEG00000002418	0.1092818	1.378267	0.1881426
ENSAMEG00000002419	0	0	5.228095
ENSAMEG00000002420	1.147515	0.7201165	1.130351
ENSAMEG00000002421	0.9441365	0.6992887	0.5263463
ENSAMEG00000002422	0	0.1552674	0.1796333
ENSAMEG00000002423	0.9539379	0.1856458	0
ENSAMEG00000002424	2.375229	4.544348	2.917774
ENSAMEG00000002425	0.1690707	2.274005	1.731674
ENSAMEG00000002426	1.269426e-09	0.58671	0.02562974
ENSAMEG00000002427	2.264293	5.434078	2.071958
ENSAMEG00000002428	0.06830333	0.1639225	0.2287214
ENSAMEG00000002429	0	0	1.208942
ENSAMEG00000002430	1.868659	3.690384	3.539097
ENSAMEG00000002431	0	0.1035481	2.504839
ENSAMEG00000002432	1.582069	1.927642	1.200285
ENSAMEG00000002433	1.237723	5.542979	1.795426
ENSAMEG00000002434	0	0	0
ENSAMEG00000002435	1.47387	3.838165	1.552175
ENSAMEG00000002436	1.05259	4.110054	6.054616
ENSAMEG00000002437	0	0	0.01896312
ENSAMEG00000002438	6.675858	8.351134	5.918169
ENSAMEG00000002439	0	1.384873	10.47387
ENSAMEG00000002440	5.874748	5.774199	5.324739
ENSAMEG00000002441	0	0	0.08242656
ENSAMEG00000002442	0.1098135	0.5956774	0.5130288
ENSAMEG00000002443	0.4707513	3.823607	1.572604
ENSAMEG00000002444	2.912845	5.898789	4.992138
ENSAMEG00000002445	1.676814	4.161823	3.357286
ENSAMEG00000002446	0.3193671	1.9656	2.260188
ENSAMEG00000002447	0.08015785	2.306816	4.58403
ENSAMEG00000002448	3.78137	4.16473	3.964436
ENSAMEG00000002449	1.156791	4.345134	2.470735
ENSAMEG00000002450	0.09271162	2.366781	3.260814
ENSAMEG00000002451	0	2.457424	0.1946292
ENSAMEG00000002452	0	0	0.1912253
ENSAMEG00000002453	11.34573	12.05624	11.46698
ENSAMEG00000002454	10.07257	9.950451	7.971296
ENSAMEG00000002455	4.568008	5.530676	3.011642
ENSAMEG00000002456	0.7452089	3.717155	0.6469322
ENSAMEG00000002457	2.427831	5.969206	5.707381
ENSAMEG00000002458	1.184642	4.013051	4.089142
ENSAMEG00000002459	2.866688	4.601584	5.761397
ENSAMEG00000002460	0.9152004	3.863205	3.996416
ENSAMEG00000002461	1.471812	4.734092	2.751003
ENSAMEG00000002462	0	0	0
ENSAMEG00000002463	0	1.333763	2.17322
ENSAMEG00000002464	4.161331	5.613031	3.843441
ENSAMEG00000002465	3.092987	5.907785	4.676442
ENSAMEG00000002466	2.506962	4.778324	2.792439
ENSAMEG00000002467	0.4385877	2.483431	0.6866484
ENSAMEG00000002468	0.5062617	1.166272	0.2216
ENSAMEG00000002469	1.914304	4.89259	2.893585
ENSAMEG00000002470	0	1.698045	4.491308
ENSAMEG00000002471	1.235613	4.82517	1.339756
ENSAMEG00000002472	0.9618196	2.836292	1.831512
ENSAMEG00000002473	2.801188	6.193476	5.471529
ENSAMEG00000002474	1.016339	1.409738	1.509194
ENSAMEG00000002475	0.4796786	3.428271	0.8316357
ENSAMEG00000002476	7.397632	8.41889	8.543287
ENSAMEG00000002477	4.730277	6.028931	5.270779
ENSAMEG00000002478	0.1922598	1.875843	0.1687178
ENSAMEG00000002479	0.5726452	2.973494	1.399784
ENSAMEG00000002480	0	0	0
ENSAMEG00000002481	0	0.5133735	0.2891935
ENSAMEG00000002482	1.539228	3.899959	3.539022
ENSAMEG00000002483	0	0	0
ENSAMEG00000002484	0.7729059	3.953433	1.503476
ENSAMEG00000002485	0	0.8733754	1.413941
ENSAMEG00000002486	0.9086953	0.757549	0.8871735
ENSAMEG00000002487	0.6400202	2.525102	1.908506
ENSAMEG00000002488	0	0	0
ENSAMEG00000002489	1.393586	0.7478961	0.9555048
ENSAMEG00000002490	0.08427684	0.2086096	0.3191601
ENSAMEG00000002491	0.135851	2.598167	1.710865
ENSAMEG00000002492	1.523978	5.074189	1.219172
ENSAMEG00000002493	9.333211	7.811362	10.56329
ENSAMEG00000002494	2.566698	5.681356	4.248732
ENSAMEG00000002495	0	0	0
ENSAMEG00000002496	0	0	0
ENSAMEG00000002497	1.858803	4.396566	4.854411
ENSAMEG00000002498	4.997179	5.978374	5.756231
ENSAMEG00000002499	1.801966	4.025507	4.904147
ENSAMEG00000002500	0	0.9428995	3.103303
ENSAMEG00000002501	4.627636	6.89483	5.085025
ENSAMEG00000002502	0	0.1664481	1.640746
ENSAMEG00000002503	0	0.2120712	2.536361
ENSAMEG00000002504	2.593626	2.981964	2.311119
ENSAMEG00000002505	1.181599	3.552193	3.850589
ENSAMEG00000002506	2.520958	5.251704	3.467279
ENSAMEG00000002507	0.06502532	0.1593696	0.02927307
ENSAMEG00000002508	5.467169	1.656478	1.295165
ENSAMEG00000002509	0	0	2.278493
ENSAMEG00000002510	1.000642	3.822281	3.224483
ENSAMEG00000002511	0	2.619939	4.587539
ENSAMEG00000002512	2.141639	4.971383	1.306268
ENSAMEG00000002513	0	0	2.709741
ENSAMEG00000002514	0	0	0
ENSAMEG00000002515	2.405047	5.163108	4.268434
ENSAMEG00000002516	0.6215226	3.416984	0.7630826
ENSAMEG00000002517	2.917997	3.741931	5.167844
ENSAMEG00000002518	0.1000441	4.085917	0.6198337
ENSAMEG00000002519	2.100759	6.0206	3.90244
ENSAMEG00000002520	0	0.1776397	0
ENSAMEG00000002521	0	0.6155933	1.083084
ENSAMEG00000002522	3.362156	5.497919	4.073109
ENSAMEG00000002523	0.9470953	4.286334	3.411594
ENSAMEG00000002524	3.394724	3.518976	2.463552
ENSAMEG00000002525	9.778194	9.605265	7.910001
ENSAMEG00000002526	0.7763239	1.940704	0.9221171
ENSAMEG00000002527	0	0	0
ENSAMEG00000002528	4.264799	5.987637	4.635307
ENSAMEG00000002529	0.2956549	5.836884	2.421813
ENSAMEG00000002530	1.679708	4.337361	1.507784
ENSAMEG00000002531	0	1.342993	0.7616819
ENSAMEG00000002532	0.6134449	3.433385	3.372551
ENSAMEG00000002533	0.04798906	0.9280989	0.5258754
ENSAMEG00000002534	0	0.2254341	1.256129
ENSAMEG00000002535	4.225861	5.260297	1.397206
ENSAMEG00000002536	0.468698	3.674099	3.372235
ENSAMEG00000002537	2.380275	4.379212	5.664588
ENSAMEG00000002538	0.8455551	2.891176	0.25866
ENSAMEG00000002539	2.45834	2.764609	2.776614
ENSAMEG00000002540	5.393732	0	0.05067791
ENSAMEG00000002541	3.612235	3.980665	4.624581
ENSAMEG00000002542	0	0.1151316	4.319459
ENSAMEG00000002543	0	0	0.1496977
ENSAMEG00000002544	0	0.1073911	0.05625458
ENSAMEG00000002545	0.4955908	2.910656	2.677028
ENSAMEG00000002546	0	0.07579712	0.1181007
ENSAMEG00000002547	0.051903	2.443238	0.4556452
ENSAMEG00000002548	1.540608	3.547943	1.289392
ENSAMEG00000002549	0.9886491	3.324429	1.112293
ENSAMEG00000002550	0	0.682638	3.804498
ENSAMEG00000002551	3.92856	4.591696	5.380428
ENSAMEG00000002552	3.085477	4.168778	3.851309
ENSAMEG00000002553	0.2175471	1.897101	0.8678664
ENSAMEG00000002554	0.1465288	1.680792	1.221877
ENSAMEG00000002555	0	1.545479	0.1794932
ENSAMEG00000002556	0	2.345359	0
ENSAMEG00000002557	0.4305272	2.625373	1.370555
ENSAMEG00000002558	0.06498836	0.1535732	0.4873423
ENSAMEG00000002559	1.068953	3.375244	3.681989
ENSAMEG00000002560	2.349229	5.895598	3.760445
ENSAMEG00000002561	0	0	2.009283
ENSAMEG00000002562	2.139813	4.841691	2.42547
ENSAMEG00000002563	0.9434698	3.51778	3.297561
ENSAMEG00000002564	1.007109	1.83607	0
ENSAMEG00000002565	0.7170813	3.879255	3.81836
ENSAMEG00000002566	0	0	2.999553
ENSAMEG00000002567	3.204868	0.1209875	1.818122
ENSAMEG00000002568	0.1448504	4.450155	1.06342
ENSAMEG00000002569	0	0.140814	0.2362354
ENSAMEG00000002570	0	2.543441	0.5897328
ENSAMEG00000002571	1.26076	2.788531	2.657953
ENSAMEG00000002572	1.058448	5.050149	1.959321
ENSAMEG00000002573	2.45371	2.110744	1.412592
ENSAMEG00000002574	0.5202704	3.54519	3.913512
ENSAMEG00000002575	0.06913859	0.02384878	1.934162
ENSAMEG00000002576	7.230703	8.604827	9.397711
ENSAMEG00000002577	0	0.1238154	0.1542903
ENSAMEG00000002578	2.087836	2.73573	3.866374
ENSAMEG00000002579	1.170816	5.105888	2.021007
ENSAMEG00000002580	1.191822	2.021035	2.733409
ENSAMEG00000002581	0.2727733	3.226959	3.112894
ENSAMEG00000002582	0.0212638	0.5596574	0.7561657
ENSAMEG00000002583	0	3.932279	1.190571
ENSAMEG00000002584	1.703353	1.95797	0.3128022
ENSAMEG00000002585	1.522096	4.251296	2.376107
ENSAMEG00000002586	0	0	2.484623
ENSAMEG00000002587	2.721653	4.326429	3.373541
ENSAMEG00000002588	1.015655	2.6613	1.784567
ENSAMEG00000002589	6.272288	7.753752	7.701584
ENSAMEG00000002590	0.1755757	2.48536	2.969025
ENSAMEG00000002591	1.86105	3.522181	3.491096
ENSAMEG00000002592	2.100927	2.359102	2.015965
ENSAMEG00000002593	0	0.9860759	1.843542
ENSAMEG00000002594	0	0	0
ENSAMEG00000002595	1.218862	2.691064	2.565154
ENSAMEG00000002596	1.884106	5.211974	2.688064
ENSAMEG00000002597	5.219335	4.512878	2.316047
ENSAMEG00000002598	0.5014809	2.051055	0.9379899
ENSAMEG00000002599	0.6785046	2.547763	0.8142182
ENSAMEG00000002600	0	1.104739	4.996312
ENSAMEG00000002601	1.233244	3.473956	0.8238838
ENSAMEG00000002602	0.04896914	0.1890971	0.07691531
ENSAMEG00000002603	0.915862	2.551669	2.529891
ENSAMEG00000002604	0.3732907	2.816686	5.083856
ENSAMEG00000002605	0	0	0
ENSAMEG00000002606	1.472301	1.706756	1.689183
ENSAMEG00000002607	1.193355	4.582929	1.773317
ENSAMEG00000002608	0.2075218	0.482363	0.2091585
ENSAMEG00000002609	1.410113	2.737728	1.728534
ENSAMEG00000002610	0	0	0
ENSAMEG00000002611	6.271752	4.158062	4.647418
ENSAMEG00000002612	0.5109002	1.306886	0.856444
ENSAMEG00000002613	0	0	0.09597598
ENSAMEG00000002614	7.872638	7.879883	6.433931
ENSAMEG00000002615	0.2254526	0	0.7533392
ENSAMEG00000002616	0	0	2.361766
ENSAMEG00000002617	1.438043	6.017555	2.847448
ENSAMEG00000002618	0	0	0
ENSAMEG00000002619	0	1.360802	3.327305
ENSAMEG00000002620	0.2890589	2.393641	0.9248934
ENSAMEG00000002621	6.459094	3.393245	2.425494
ENSAMEG00000002622	0	0.4943009	0
ENSAMEG00000002623	4.392853	3.566718	2.505078
ENSAMEG00000002624	0	0	0.06908784
ENSAMEG00000002625	1.688216	3.290836	2.310976
ENSAMEG00000002626	6.432039	6.523702	1.856193
ENSAMEG00000002627	0	0	0.04350214
ENSAMEG00000002628	3.021382	2.866154	1.349535
ENSAMEG00000002629	1.758532	4.942221	3.693798
ENSAMEG00000002630	1.023241	5.189973	4.382039
ENSAMEG00000002631	5.52984	4.688449	2.651543
ENSAMEG00000002632	6.426189	9.039256	7.855111
ENSAMEG00000002633	2.514834	6.112239	3.593927
ENSAMEG00000002634	4.29164	8.298594	6.954603
ENSAMEG00000002635	3.538476	6.591682	4.163523
ENSAMEG00000002636	2.452601	5.180502	5.202645
